username;tweet;fecha;anuncio;ubicacion;fecha_sola;sentimiento
realidad_diario;noticias elpais covid19 coronavirus argentina registro 66 nuevas muertes;2020-08-14 13:09:30+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
realidad_diario;deportes ligaprofesional luis sequeira dio positivo de coronavirus en san lorenzo;2020-08-14 12:05:50+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RealidadLU5;en las zonas rojas de contagios vamos a volver a fase1 el sistema de salud empieza a mostrar un grado de ocupacion preocupante el coronavirus se ha expandido a muchas provincias del pais y que eso hace que las camas se estan empezando a ocupar a otro ritmoalferdez;2020-08-14 17:13:24+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;
RealNicoES;te imaginas blackrock a falta de aviones de aerolineas y la fragata libertad embargando las vacunas del coronavirus;2020-05-08 19:44:23+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;
RealNicoES;desinfobae no se ni quien era pero de donde sacaron que se murio de coronavirus coronavirus no es la traduccion de undisclosed illness;2020-06-04 21:22:14+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;Neutral
rebeeemoreno;miri no traigas el coronavirus a la casa porque si yo llego a perder el gusto me muero;2020-08-14 11:59:53+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;
Record897;cuales son las 7 zonas rojas que siguen en aislamiento y las 5 que vuelven a fase 1 coronavirus provincias contagios;2020-08-14 18:38:42+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
Record897;alberto fernandez anunciara manana la nueva etapa de cuarentena en medio de un clima de preocupacion por el aumento de casos de coronavirus infobae;2020-08-14 02:22:50+00:00;Anuncio_11;Paraná, Argentina;14-08-20;Neutral
RecuperemosTuc;te recordamos los cuidados principales para prevenir el contagio del coronavirus trabajemoscodoacodo noscuidamosentretodos quedateencasa;2020-05-08 00:53:23+00:00;Anuncio_5;Tucumán, Argentina;08-05-20;
RedaccionSJ;el informador de cuyo coronavirus nacion y provincias preocupadas por;2020-08-14 12:39:08+00:00;Anuncio_11;San Juan, Argentina;14-08-20;
revluvtion;eso es el hermano del coronavirus wtf;2020-08-14 20:13:48+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;
ricafiru;todo lo que pasa ademas del coronavirus onda explocionesincendios inundacionesetc pasa todo los anos en el mundo solo q nadie te lo muestra;2020-08-14 03:33:51+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;
ricardobussi;desde fuerzarepublicana se elevo un proyecto de ley exhortando al gobernador juanmanzurok para que suspenda la totalidad de la publicidad oficial q no este relacionada cel coronavirus sigue;2020-08-14 14:30:19+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;
Ricdelsur;siguen apareciendo casos de coronavirus en telefe esta vez en el noticiero de germanpaoloski;2020-06-26 18:09:14+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;
rickycardone;casos de coronavirus en el geriatrico que esta bilardo el doctor esta bien su hisopado negativo un fallecido y 3 infectados;2020-06-04 18:42:02+00:00;Anuncio_7;Rosario, Argentina;04-06-20;
RicLeguizamon;si las reuniones sociales son fuente de contagio del coronavirus claramente a la iglesia se le podria decir que afloje un poco con las fiestas patronales no se abren los abismos del infierno si dejan su santito adentro y guardan violin en bolsa;2020-08-14 17:47:49+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
RicLeguizamon;hoy reportaron 101 casos de coronavirus en entrerio y de estos 68 en parana esto es real;2020-08-14 12:49:51+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
RioNoticiasOK;gobsantafe situacion actual de los casos descartados confirmados y sospechosos en estudio de coronavirus y acciones de gobierno;2020-08-14 18:05:50+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
Rivadavia630;kicillofok en conferencia de prensa a veces pareciera que a algunos les da lo mismo los muertos por coronavirus o que deberian ser mas para que se den cuenta escuchalo en rivadavia630;2020-08-14 17:24:17+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
Rivadavia630;kicillofok en conferencia de prensa hay enfermedades que nunca consiguieron la vacuna los estados han invertido en ciencia para poder conseguir la del coronavirus escuchalo en rivadavia630;2020-08-14 17:18:28+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
Rivadavia630;kicillofok en conferencia de prensa la esperanza es que la ciencia le gane al coronavirus escuchalo en rivadavia630;2020-08-14 17:10:56+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
Rivadavia630;gustavosaenzok en alguientienequedecirlo fui sospechoso de coronavirus por venir de un lugar de circulacion comunitaria del covid me hice un hisopado y dio negativo con edufeiok y equipo por rivadavia630;2020-08-14 13:06:59+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RiverIvan1;ter stegen tenes coronavirus pedazo de chupa pija;2020-08-14 19:36:45+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RiverIvan1;ahora que me decis amiguito upamecano puede jugar con coronavirus y con rotura de ligamentos cruzados de titulae;2020-08-14 19:31:42+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
rjuliangomez793;peron invento la vacuna contra el coronavirus tambien;2020-08-14 08:05:58+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RM140476;coronavirus habra sido;2020-08-14 02:07:12+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
rngnni;primero el coronavirus y ahora esto chao me fui;2020-08-14 18:28:57+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;
ro_dosso;como que el rey j balvin tuvo coronavirus;2020-08-14 07:04:47+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
robertodeibe;hospital en epoca de coronavirus fotosbyn blancoynegro hospitalposadas fotoamateur argentina en hospital posadas;2020-06-04 15:29:05+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;
robertogiovag;6365 casos de coronavirus;2020-08-14 22:57:49+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
rochisuarezc;informadisima estoy que recien me entero que una amiga tuvo coronavirus;2020-06-04 13:35:27+00:00;Anuncio_7;San Juan, Argentina;04-06-20;
RocioSanJose;si el coronavirus me caga las vacaciones me mato estupido no vas a arruinar mis planes;2020-08-14 19:38:36+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
Rodri23__;a que punto llegue de esto del coronavirus que veo una pelicula video o lo que sea donde hay 2 personas saludandose con la mano beso o abrazo y me genera rechazo tipo esta mal que hagan eso no se toquen se van a contagiar;2020-06-26 20:18:18+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;
Rodribj12;como extrano los recitales diooooooos coronavirus del diablooooooooo;2020-08-14 01:27:44+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
rodrigodeloredo;boletosalud una propuesta para que los equipos de salud de la ciudad se puedan trasladar de una manera segura practica y rapida una solucion para ellos una oportunidad para taxis y remis un beneficio para toda la comunidad cordoba cuarentena medicos salud coronavirus;2020-06-04 22:15:42+00:00;Anuncio_7;Cordoba, Argentina;04-06-20;
RodrigoDesalvo;mechitasabes cual es el problema que x la pandemia no hay trabajo y con esto no hay plata no tenemos la fortuna el pueblo de cobrar plata x debatir x zoom en el congreso y cobrar lo mismo sin movernos hay que salir a buscar el mango o nos morimos de coronavirus o de hambre;2020-08-14 21:09:44+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;
RodriiDanielOk;semedo es mas malo que el coronavirus;2020-08-14 20:25:36+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
rojo_melon;anoche tambien llore pero porque me esta dando miedo lo del coronavirus y bueno me agarro ansiedad;2020-08-14 16:36:21+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
rojo_melon;a veces me quiebro y lloro un rato por el coronavirus;2020-08-14 02:52:44+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
RolandoTorrecil;que jugador horario coronavirus en la argentina horacio rodriguez larreta le pidio a alberto fernandez avanzar en un protocolo para reabrir las escuelas;2020-06-04 00:53:42+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;
roman_campagna;che no se si soy el unico que le pasa pero pienso que ya paso el coronavirus x mi cuerpo y se fue;2020-05-08 00:59:01+00:00;Anuncio_5;Mendoza, Argentina;08-05-20;
RomeroMaaxi;otra cosa que vi del coronavirus ojo no se nada de quimica pero si te lavas las manos con agua y jabon por 30 muere el virus pero todavia no pueden encontrar la vacuna;2020-06-26 17:24:32+00:00;Anuncio_8;Buenos Aires, Argentina;26-06-20;
RomeroRonan5;charla virtual de la comuna 5 con la diputada paulapenacca una juntada por zoom para charlar sobre la actualidad politica y militancia en tiempos de coronavirus comuna5;2020-07-17 13:21:19+00:00;Anuncio_9;Buenos Aires, Argentina;17-07-20;
Romi_raniolo;hasta en mis suenos aparecio el coronavirus;2020-08-14 19:37:22+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RomiNaook;se dan cuenta que hoy si te enfermas de algo lo mejor que te puede pasar es que sea de coronavirus imaginate tener cancer y q pasen 3 meses sin que te llegue la medicacion los estan mandando a morir a sus casas despues los anotan como coronavirus son siniestros;2020-08-14 06:28:46+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RomiNaook;cuando sale kichilove a decir q los casos de muerte por arma de fuego q fueron anotados como coronavirus se anotaron asi porque en realidad el balazo adelanto la muerte que iba a ser por el virus que se iba a contagiar en los proximos dias ya q estan anoten a los convivientes;2020-08-14 06:17:51+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RomiNaook;urgente nuevo sintoma de coronavirus balazo en la cabeza se suicido de un balazo en la cabeza y lo anotaron como muerte por coronavirus se esta poniendo bien peligroso este virus ya anda metiendo plomo;2020-08-14 05:11:22+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RomiNaook;si le da positivo a alguien con coronavirus anotan a todos los convivientes como positivos van a tener que empezar a anotar a los vecinos aledanos tambien o parientes lejanos pq los numeritos no estan dando muchachos;2020-08-14 05:09:36+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RomiNaook;no se olviden usar mucha lavandina hasta que las vias respiratorias queden bien irritadas y ahi mandas barbijo minimo 8 horas y ya estas casi anotado como muerto por coronavirus ah me olvidaba mientras usas esa tanga chupate un menthoplus bien power asi es mas rapido todo;2020-08-14 04:35:22+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RomiNaook;si sos de los que se rascan los huevos y despues comen se meten el dedo en la nariz se frotan los ojos no le temas al coronavirus tienes inmunidad level diosito;2020-08-14 03:16:17+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
roo0s;pocas cuadras uno de los ladrones tenia antecedentes se habia escapado el ano pasado ahora no se habia escapado era uno del listado de buenos muchachos para liberar las carceles por coronavirus no tiene remate;2020-08-14 22:26:24+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RoOjosDeCielo;desinfeccion total coronavirus;2020-05-08 20:15:54+00:00;Anuncio_5;Paraná, Argentina;08-05-20;
Rosario_Plus;guanini dio negativo para coronavirus y pronto entrenara con newells;2020-08-14 18:45:00+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
rosario24web;otro record de casos de coronavirus en santa fe con 167 64 de los cuales son de rosario;2020-08-14 00:29:36+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
rosario24web;espana podria estar en una segunda ola de coronavirus;2020-08-14 00:24:54+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
rosario24web;confirman 7498 nuevos casos de coronavirus y hubo 149 muertes en las ultimas 24 horas;2020-08-14 00:20:48+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
ROSARIOMIX;ultimo momento en conferencia de prensa el msalnacion confirma que no hay casos positivos en la provincia covid19 coronavirus total 244 emergenciasar luciano434 mauroyasprizza rosariociudadok preciosrosario transitoros transitorosari0 transitorosari rosarin0s;2020-05-08 22:51:46+00:00;Anuncio_5;Rosario, Argentina;08-05-20;
ROSARIOMIX;ultimo momento hoy no se registraron casos positivos de coronavirus en la provincia total 258 quedateencasa emergenciasar preciosrosario luciano434 mauroyasprizza transitorosari0 transitorosari transitorosari rosarin0s;2020-05-23 22:13:19+00:00;Anuncio_6;Rosario, Argentina;23-05-20;
ROSARIOMIX;ultimo momento se registraron 5 nuevos casos positivos de coronavirus en la provincia total 273 quedateencasa emergenciasar preciosrosario luciano434 mauroyasprizza transitorosari0 transitorosari transitorosari rosarin0s;2020-06-04 22:40:36+00:00;Anuncio_7;Rosario, Argentina;04-06-20;
ROSARIOMIX;urgente se sumaron 10 nuevos casos positivos de coronavirus en la provincia ninguno es de rosario quedateencasa emergenciasar preciosrosario luciano434 mauroyasprizza transitorosari0 transitorosari rosarin0s;2020-06-26 22:56:48+00:00;Anuncio_8;Rosario, Argentina;26-06-20;
ROSARIOMIX;urgente se sumaron 3 nuevos casos positivos de coronavirus en la provincia 2 de santa fe y 1 de venado tuerto quedateencasa emergenciasar preciosrosario luciano434 mauroyasprizza transitorosari0 transitorosari rosarin0s;2020-06-26 01:18:03+00:00;Anuncio_8;Rosario, Argentina;26-06-20;
ROSARIOMIX;ultimo momento se sumaron 34 nuevos casos positivos de coronavirus en la provincia ampliaremos quedateencasa emergenciasar preciosrosario luciano434 mauroyasprizza transitorosari0 transitorosari rosarin0s;2020-07-17 22:35:50+00:00;Anuncio_9;Rosario, Argentina;17-07-20;
ROSARIOMIX;urgente se sumaron 63 nuevos casos positivos de coronavirus en la provincia 37 en rosario hilo quedateencasa emergenciasar preciosrosario luciano434 mauroyasprizza transitorosari0 transitorosari rosarin0s callederosario rosariociudadok rosarinosconvoz;2020-07-31 22:22:23+00:00;Anuncio_10;Rosario, Argentina;31-07-20;
ROSARIOMIX;ultimo momento se sumaron 190 nuevos casos positivos de coronavirus en la provincia 77 en rosario emergenciasar preciosrosario luciano434 mauroyasprizza transitorosari0 transitorosari rosarin0s callederosario rosariociudadok rosarinosconvoz;2020-08-14 22:42:07+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RosarioNuestro;coronavirus en argentina 165 muertes y 6365 contagios suman 5527 los fallecidos y 282437 los contagiados desde el inicio de la pandemia;2020-08-14 23:34:54+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RosarioNuestro;se confirmaron 77 casos de coronavirus en rosario y 190 en la provincia el total de infectados desde marzo en la ciudad ascendio a 1337 y en santa fe la cifra alcanzo los 2953;2020-08-14 22:37:20+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RosarioNuestro;el paton guzman confirmo que tiene coronavirus el ex arquero de newells dio positivo de covid19 y quedo apartado del plantel de tigres hasta recuperarse segun comunico en las redes sociales;2020-08-14 22:07:45+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RosarioNuestro;cuales son los 7 lugares que vuelven a fase 1 por aumento de casos de coronavirus lo anuncio el presidente alberto fernandez luego de confirmar la extension del aislamiento hasta el 30 de agosto;2020-08-14 20:15:49+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RosarioNuestro;vacuna contra el coronavirus para todos afirman que sera gratuita en todo el pais;2020-08-14 16:32:52+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RosarioNuestro;coronavirus en argentina confirman 66 nuevas muertes y suman 5428 los fallecidos;2020-08-14 12:59:00+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RosarioNuestro;perotti advirtio que si continua el aumento de casos de coronavirus se retrocedera con actividades permitidas;2020-08-14 12:56:50+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RosarioNuestro;el hombre acusado de ser el iniciador del nuevo brote de coronavirus en la provincia de santiago del estero que origino que se diera marcha atras con la vuelta a clases y se suspendieran por 30 dias admitio que participo de tres asados;2020-08-14 02:50:28+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
RosarioNuestro;lucas grimson de 19 anos integra la direccion de juventudes del ministerio de salud durante el reporte diario de coronavirus utilizo el lenguaje inclusivo frente al microfono y sus dichos fueron tendencia;2020-08-14 00:40:24+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
rosedalyc;la tapa del new york times de manana 6 columnas solo con los nombres de los fallecidos por coronavirus en eeuu impresionante thenewyorktimes prensa;2020-05-23 22:55:05+00:00;Anuncio_6;Buenos Aires, Argentina;23-05-20;
roseratti;la oms en cualquier momento sale a decir que el coronavirus no es coronavirus ponele like o rt a esto;2020-08-14 02:22:59+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
RousPolite;alguien que vaya a ver estos partidos de la uefa puede no saber que el planeta tiene coronavirus pregunto porque parece que hace falta remarcar cada vez que bello seria que hubiera publico nada saben de que las palabras evocan y entristecen y disparan sensaciones;2020-08-14 18:19:44+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
roxibadaloni;apenas el 6 de las camas estan ocupadas por pacientes de coronavirus en los hospitales mendocinos;2020-07-17 05:03:27+00:00;Anuncio_9;Mendoza, Argentina;17-07-20;
roxibadaloni;coronavirus por ahora mendoza no regresa a fase 1 mdz online;2020-08-14 17:38:40+00:00;Anuncio_11;Mendoza, Argentina;14-08-20;
RoxiKoss;una pregunta crees que pudo aver salido de un lavoratorio el coronavirus;2020-05-23 22:52:25+00:00;Anuncio_6;Paraná, Argentina;23-05-20;
RPN_Oficial;el conductor dio a conocer el resultado del test de coronavirus tras tener sintomas compatibles;2020-08-14 04:48:35+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
rtuc971;coronavirus argentina el msalnacion informo este viernes 6365 nuevos contagios y 165 muertes por covid19 mequedoencasaescuchandolaradio la 971 laradioqueeligenlostucumanos en vivo;2020-08-14 23:43:30+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;
rtuc971;coronavirus tucuman el msaludtuc informo que hubo 33 nuevos contagios de covid19 en las ultimas 24 horas y llego a los 533 casos confirmados mequedoencasaescuchandolaradio la 971 laradioqueeligenlostucumanos en vivo;2020-08-14 23:34:13+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;
rtuc971;coronavirus argentina hoy hubo 7498 nuevos casos de covid19 y 149 muertes en 24 horas quedateencasaescuchandolaradio la 971 laradioqueeligenlostucumanos en vivo;2020-08-14 00:14:13+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;
Ruskybearded;si obvio que pensaste que iban a usar el de un coronavirus comun y silvestre;2020-08-14 05:19:52+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
Ruubbenss;parte de salud publica sobre coronavirus no158 1308 si san juan;2020-08-14 00:11:02+00:00;Anuncio_11;Tucumán, Argentina;14-08-20;
Rxdrih;dalee coronavirus no ves que estoy intentando un futuro;2020-08-14 15:08:57+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
s9dejulio;coronavirus recomendaciones es importante que al menos una vez al dia ventiles los diferentes ambientes de tu casa sobre todo si son muchos los convivientes en un mismo hogar es importante que sigas todos los;2020-05-08 12:38:08+00:00;Anuncio_5;Tucumán, Argentina;08-05-20;
sabrimallia;harta del coronavirus de la cuarentena de los protocolos harta de todo;2020-07-17 17:36:48+00:00;Anuncio_9;Cordoba, Argentina;17-07-20;
SabriMurua2;cada vez que entro de la calle la mujer de chofi me da una charla sobre el coronavirus jajajajaajjajaja senora no rompa los huevos;2020-08-14 03:57:41+00:00;Anuncio_11;Cordoba, Argentina;14-08-20;
SakaidaViviana;cuando estara disponible la vacuna contra el coronavirus en argentina via eldestapeweb;2020-08-14 18:53:39+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
Salud_Tigre;coronavirus informe diario sobre los casos observados en municipiotigre al dia 14 de agosto a las 1200 hs si tenes dudas o presentas algun sintoma compatible podes comunicarte al 107 o 148 las 24 hs telefonos de salud 5282754252 de lunes a viernes de 8 a 16 hs;2020-08-14 16:19:04+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
SandraCarlis;buenoaca el testimonio de mi amigo nestor nos estamos muriendo por el coronavirus;2020-06-04 12:33:46+00:00;Anuncio_7;Buenos Aires, Argentina;04-06-20;
SanFerMunicipio;vecinos compartimos la situacion de casos de la ciudad es importante recurrir siempre a la informacion oficial que actualizamos en la pagina web respetemos la cuarentena y cuidemonosentretodos coronavirus covid19argentina;2020-08-14 11:44:30+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
sanjuan8;datos oficiales de coronavirus en argentina con 66 nuevos fallecidos ya suman 5428 los muertos en el pais;2020-08-14 14:48:01+00:00;Anuncio_11;San Juan, Argentina;14-08-20;
sanjuan8;casos de coronavirus en argentina antes de los anuncios sobre el distanciamiento el presidente se reunira con algunos gobernadores;2020-08-14 12:42:41+00:00;Anuncio_11;San Juan, Argentina;14-08-20;
sanmartingob;segui cuidandote es muy importante que sigamos las recomendaciones para evitar el avance del coronavirus si tenes sintomas llama al 147 opcion 1 todos los dias de 8 a 20 o al 107 las 24 horas cuidemonosentretodxs quedemonosencasa;2020-08-14 20:05:59+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
sanpassa;el titulo esta mal tuvo coronavirus se curo tuvo otra recaida xq era diabetico y luego fallecio pero no fue x el corona solo asustan a la gente con noticias asi;2020-05-08 10:48:14+00:00;Anuncio_5;Neuquén, Argentina;08-05-20;
SantaFe24OK;coronavirus record de 190 casos nuevos en la provincia 3 son de santa fe;2020-08-14 23:04:02+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
SantaFe24OK;nuevo caso de coronavirus en un area de jerarquicos salud;2020-08-14 21:26:25+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
santafesports;un arquero de la seleccion argentina tiene coronavirus;2020-08-14 22:02:11+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
santafesports;tres equipos espanoles confirmaron casos de coronavirus;2020-08-14 19:40:28+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
santiagocoarasa;quien tiene la culpa arcionimariano el coronavirus sergiomassa que opina;2020-05-08 19:13:41+00:00;Anuncio_5;Buenos Aires, Argentina;08-05-20;
SantiiSchneider;reina vos con la coronavirus;2020-08-14 01:48:03+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
SantiMayor;en ese sentido apunta que la economia de china resistio la guerra comercial y la crisis de la pandemia de coronavirus mientras esta crecera 1 en 2020 la de eeuu sufrira una caida del 8;2020-08-14 15:27:29+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
SantiMayor;latapadelasemana la nueva economia de xi no hay que subestimarla la revista britanica the economist advierte sobre la reinvencion del capitalismo de estado chino que ha resistido la guerra comercial de eeuu y ha respondido mejor a la pandemia de coronavirus;2020-08-14 15:27:28+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
santiquiroga1;que ganas de juntarme a tomar vino de inferior calidad comer un asadito y escuchar la bella lirica de los enganchados de cumbia de pablo matias guaraz en la guitarra hacete remil culiar coronavirus;2020-05-23 21:12:47+00:00;Anuncio_6;Tucumán, Argentina;23-05-20;
santotomealdia;santotome gtgt luego de cuatro dias consecutivos santo tome no registro casos positivos de coronavirus via santotomealdia;2020-08-14 23:30:58+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
santotomealdia;provincia gtgt la provincia sumo 167 casos de coronavirus via santotomealdia;2020-08-14 00:16:14+00:00;Anuncio_11;Paraná, Argentina;14-08-20;
SantyLopeez;yo hace poco tuve un ataque de asma y supuestamente era coronavirus onda duro 2 dias yo me conozco se lo que tengo papa bue;2020-08-14 02:06:55+00:00;Anuncio_11;Neuquén, Argentina;14-08-20;
saorirene;hola alguien hizo algun trabajo sobre coronavirus el dengue influenza o sarampion urgente m coy a llevae la materia;2020-08-14 20:12:50+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
SariBarcos;hugo sigman vamos a producir la vacuna contra el coronavirus y si no se aprueba se tendra que destruir;2020-08-14 15:47:52+00:00;Anuncio_11;Rosario, Argentina;14-08-20;
SariBarcos;el regimen chino teme la falta de alimentos por el coronavirus ordeno servir dos platos menos de comida por mesa infobae;2020-08-14 14:20:21+00:00;Anuncio_11;Rosario, Argentina;14-08-20;Neutral
SasovskyAsoc;buenos dias durante este buenviernes ntro socio fundador ivan ivansasovsky estara exponiendo en aaef1953 el tema a desarrollar sera herramientas de las empresas para enfrentar la crisis economica del coronavirus mas informacion;2020-08-14 14:15:16+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
saulgh22;cuatro casos positivos en el municipio coronavirus comodororivadavia;2020-08-14 19:08:34+00:00;Anuncio_11;Comodoro Rivadavia, Argentina;14-08-20;
saulgh22;alferdez anuncio extension del aislamiento hasta el 30 de agosto y volver a fase 1 en zonas rojas coronavirus;2020-08-14 17:12:02+00:00;Anuncio_11;Comodoro Rivadavia, Argentina;14-08-20;
saulgh22;vacuna contra el coronavirus estamos en etapa de mucho trabajo y usar la cabeza para dentro de dos meses tener todo listo y en produccion;2020-08-14 13:43:38+00:00;Anuncio_11;Comodoro Rivadavia, Argentina;14-08-20;
saulgh22;carrizonh en lu4 un radatilense en el laboratorio mabxience estamos con esta expectativa y esperanza muy grande trabajando con mucho orgullo vacuna coronavirus;2020-08-14 13:41:12+00:00;Anuncio_11;Comodoro Rivadavia, Argentina;14-08-20;
saulgh22;coronavirus 10 nuevos casos en comodororivadavia;2020-08-14 00:40:42+00:00;Anuncio_11;Comodoro Rivadavia, Argentina;14-08-20;
saulgh22;coronavirus chubut 10 nuevos casos en comodororivadavia;2020-08-14 00:26:18+00:00;Anuncio_11;Comodoro Rivadavia, Argentina;14-08-20;
saulgh22;coronavirus argentina 149 muertes;2020-08-14 00:24:27+00:00;Anuncio_11;Comodoro Rivadavia, Argentina;14-08-20;
scar2512;no claro porque se la pasan echeandia la culpa de todo a macri pero los que politizan son los otros no gobiernodeinutiles coronavirus axel kicillof no traten de politizar la pandemia y otras frases de su discurso via lanacion;2020-07-31 18:49:01+00:00;Anuncio_10;Buenos Aires, Argentina;31-07-20;
seba_wein;tengo una buena parte de la familia que repite mucho el discurso de la meritocracia y con esto de la cuarentena pasaron varios eventos sin que tenga que volver a verlos punto para el coronavirus;2020-08-14 18:23:29+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
SebaCIbarra;efecto coronavirus la uca estima que la pobreza alcanzo al 45 de la poblacion;2020-04-25 05:06:47+00:00;Anuncio_4;Rosario, Argentina;25-04-20;
SebaCIbarra;coronavirus argentina y brasil crearon un comite de emergencia para colaborar en la lucha contra el covid19 infobae;2020-04-25 02:17:38+00:00;Anuncio_4;Rosario, Argentina;25-04-20;Neutral
SebaCIbarra;coronavirus matias kulfas dijo que abril fue probablemente el peor mes de la historia de la industria argentina;2020-05-08 16:15:15+00:00;Anuncio_5;Rosario, Argentina;08-05-20;
SebaCIbarra;coronavirus en la argentina alberto fernandez extendera la cuarentena hasta el 24 de mayo y habilitara con extrema cautela la actividad en la ciudad y la provincia de buenos aires infobae;2020-05-08 00:26:49+00:00;Anuncio_5;Rosario, Argentina;08-05-20;Neutral
SebaCIbarra;coronavirus ascienden a 1184 los fallecidos y a 55343 los contagiados en el pais;2020-06-26 23:33:08+00:00;Anuncio_8;Rosario, Argentina;26-06-20;
SebaCIbarra;en vivo alberto fernandez anuncia el endurecimiento de la cuarentena por el aumento de casos de coronavirus;2020-06-26 17:05:37+00:00;Anuncio_8;Rosario, Argentina;26-06-20;
SebaHGarcia;esto es lo mejor que lei sobre la preocupante situacion que vivimos por el coronavirus en argentina;2020-08-14 12:41:23+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
Sebas_Ruibal;495 caballos de fabrica imaginate el que iba a salir este ano gracias coronavirus ahora va a ver que esperar un ano o dos minimo para el zr1 de 900 hp;2020-08-14 03:32:33+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
SebasIsa1;el coronavirus no esta enfermando la gente los noticieros y los politicos estan enfermando a la gente;2020-08-14 23:18:00+00:00;Anuncio_11;Buenos Aires, Argentina;14-08-20;
