username;tweet;fecha;anuncio;ubicacion;fecha_sola;sentimiento
iconoalfano;italia el numero de pacientes con coronavirus recuperados alcanzo los 30000;2020-04-10 16:18:52+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
mdossantos27;cuantos enfermos de leishmaniasis tuvimos este ano no se gasten 241 coronavirus gobiernocriminal;2020-04-10 16:08:34+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
RodrigoBrea_;unas ganas de cruzarme a los pelotudos q dijeron q el coronavirus no existia y cagarlos a pinas manga d salames;2020-04-10 16:05:27+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
bejufi;vivo en el barrio de flores donde el dengue le gana por goleada al coronavirus el calvario de un contagiado con la enfermedad del mosquito;2020-04-10 16:04:46+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
MartinTrombetta;despues de impulsar la libertad de asamblea ahora el pts explica en esta nota que el coronavirus lo genero el capitalismo y que la politica de aislamiento es producto del ajuste en salud esto es real esta gente dice esto en serio;2020-04-10 16:03:17+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
roso3772;barilirodolfo esto mado el nsenor larreta para equipo de proteccion contra el corona virus soy licencia en enfemeria del hopital ramos mejia hay 10 caso positivos y 19 sospechas y con eso no cumple las ronmas de bio seguridad;2020-04-10 16:02:42+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
roso3772;eldestapeweb estomado larreta hopital ramos mejia para trabajar con los corona virus asi no vamos a contagia todo el personal soy lice en enfemeria diego magallanes;2020-04-10 15:58:31+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
coolapsa;ahi la tenes patobullrich y su doble discurso para ellos esta buen cuando lo hace el otro esta mal emborrachate en cuarentena y trata de no pescar un coronavirus si queres seguir poniendote en pedo dejen de vender humo y dejen trabajar bastante mierda hicieron el pais;2020-04-10 15:56:56+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
luisbarnibanda;guerrero el himno nacional del metal bajo el lente de eliasalba1 giacoboni buen viernes quedateencasa covid19 coronavirus luisbarni argentina godsword jesus en zadar club;2020-04-10 15:55:24+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
elsuecodjmarmol;hay un juez mas peligroso que el corona virus;2020-04-10 15:53:38+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
CeamseOficial;diluciones para desinfectar superficies mantengamos desinfectadas las superficies como pisos escritorios o mesadas para evitar el contagio del coronavirus cualquier superficie debe haber sido repasada previamente con detergente o liquidos limpiadores quedateencasa;2020-04-10 15:53:05+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
lidisusa;alerta en corea del sur el coronavirus se reactivo en al menos 51 pacientes que habian sido dados de alta infobae;2020-04-10 15:51:03+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
roso3772;ischargro estonos mado larreta par trabajar contra elcoronavirus soy lic enfemeria del htal ramos mejia una verguenza hay 10 positivo y 19 sospechas;2020-04-10 15:48:05+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
roso3772;vhmok este es equipo que nos da larreta para elcoronavirus soy liceciado en enfemeria en htal ramos mejia una verguenza;2020-04-10 15:44:49+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
fer_A_H;hay sindicato de amas de casa juaaaaa ja ja y desde donde hacen el aporte y cual seria la funcion nos merecemos 78 coronavirus;2020-04-10 15:44:24+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
roso3772;c5n esto nos da el senor larreta para equipo de proteccion contra el coronavirus en el hopital ramos mejia una verguenza;2020-04-10 15:43:37+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
tonypienso;felicespascuas en cuarentena por coronavirus y recuerden norompanloshuevos en bernal buenos aires;2020-04-10 15:42:34+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
bozio_fernando;hola espero que hayas iniciado muy bien este viernes te comparto este video con 5 consejos utiles para combatir el coronavirus si lo queres subir utiliza el hash argentinaunida;2020-04-10 15:39:35+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
LaMarce1406;preocupacion en corea del sur 91 pacientes recuperados volvieron a dar positivo por coronavirus via telefenoticias;2020-04-10 15:39:11+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
NicoCarree;yo no tengo el coronavirus yo tengo el virus de estar coronadooo;2020-04-10 15:36:51+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
mdossantos27;necesitamos que la temperatura siga bajando para que muera el raton del hantavirus coronavirus gobiernocriminal;2020-04-10 15:35:25+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
javiermorenook;onesofiamp coronavirus bts retransmitira gratis y por internet varios conciertos;2020-04-10 15:26:26+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
monicalitza;es muy importante que sigamos tomando todas las medidas de prevencion para evitar el contagio y la propagacion del coronavirus cuidarteescuidarnos argentinaunida;2020-04-10 15:24:59+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
marcelocarrazzo;coronavirus fricciones en la coalicion gobernante sobre la fragilidad de la crisis via lanacion;2020-04-10 15:21:02+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
monicalitza;prevenir el contagio del coronavirus es responsabilidad de todos y de todas recorda que no son vacaciones quedateencasa cuidarteescuidarnos argentinaunida;2020-04-10 15:17:38+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
ElfutbolQAC;quilmes coronavirus 15 casos en el distrito informacion pandemiamundial via hecho en quilmes 21 casos sospechosos mas que el 94 189 casos descartados ningun nuevo caso confirmado de covid19 3 dias sin nuevos casos total 15 5 dado de alta 10 internados;2020-04-10 15:17:10+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
iconoalfano;reino unido un hombre que fue llevado al hospital con sintomas de coronavirus tosio deliberadamente frente a dos enfermeras del nhs sera encarcelado por un ano;2020-04-10 15:10:58+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
iconoalfano;corea del sur por primera vez desde febrero el epicentro del virus de corea del sur daegu informa 0 nuevos casos de coronavirus;2020-04-10 15:07:36+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
emiliojmh;es un presidente que demostro su ineptitud en varias cosas incluido el corona virus ademas tiene cosas como esta lista que por lo menos hace sospechar de su honestidad;2020-04-10 15:01:27+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
HUGSERRA;el coronavirus es una pantalla de la masa madre mejor tweet de la pandemia;2020-04-10 14:59:48+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
GabrielaRana197;faltan al menos 10000 muertos en las estadisticas del coronavirus en espana via abcconocer;2020-04-10 14:59:08+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
gutieerrezmarco;dicen que lujan esta en el horno con el coronavirus y yo estuve laburando hace una semana jaja vali verga;2020-04-10 14:58:07+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
rosedalyc;el dengue tambien avanza en tiempos de coronavirus prestemosle atencion argentina;2020-04-10 14:57:45+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
iconoalfano;hoy 17hs fblive coronavirusargentina tratamiento farmacologico en personas con coronavirus;2020-04-10 14:56:55+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
iconoalfano;nueva york imagenes de drones muestran docenas de cuerpos enterrados en una fosa comun en hart island nueva york ya que el numero de muertos en la ciudad ha aumentado a mas de 5000 debido a la coronavirus quedateencasa;2020-04-10 14:53:57+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
iconoalfano;eeuu los rastros de coronavirus encontrados en las aguas residuales de massachusetts en niveles mucho mas altos de lo esperado lo que sugiere que hay muchas mas personas infectadas que lo que revelaron las pruebas via nypost;2020-04-10 14:50:56+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
leydemedios;macabro entierran a victimas del coronavirus en una fosa comun en nueva york;2020-04-10 14:47:23+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
CPB_Noticias;coronavirus no hay nuevos contagios en quilmes segui leyendo aca;2020-04-10 14:43:35+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
fortalezagrana;lanusvscovid19 sumate con tu donacion la fundacioncal te invita a colaborar con sus distintas acciones solidarias ante la pandemia de coronavirus ingresa a este link y enterate como ayudar;2020-04-10 14:42:06+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
ProaRadio;la camara de la industria naval argentina reconoce el trabajo del sector en tiempos de coronavirus via proaradio adolfoferradas ricardoferrada4;2020-04-10 14:41:51+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
CarlaRojo1;el nivel de sorete que puede llegar a ser la gente nunca deja de sorprenderme vecinos que le piden a sus pares que se vayan del edificio donde viven porque trabajan en salud y tienen miedo de contagiarse de coronavirus es de lo mas asco que lei;2020-04-10 14:40:15+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
BarbyTanguera;volvio tiktok pero con algo diferente bellaciao bellachao coronavirus lacasadepapel cuarentena barbytango actuando creando arte musica realidad sensaciones en buenos aires cap fed argentina;2020-04-10 14:39:12+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
GiuraRicardo;al final las villas d emergencia y las ollas populares no son solo patrimonio d la republica argentina gracias al neoliberalismo salvaje en todo el mundo occidental se evidenciaron x el coronavirus en la mismisima nueva york 60 comederos fueron implementados para paliar el hambre;2020-04-10 14:36:48+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
c_repetto;revelan que el coronavirus ya existia antes de diciembre y china lo oculto al mundo radio mitre;2020-04-10 14:31:53+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
franktalarico;por fin lpm ya era que se dejen de romper las bolas para firmar papelitos y escribir dni coronavirus para minimizar el contacto ya no es obligatorio firmar el cupon de las tarjetas el cronista;2020-04-10 14:17:03+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
agusguguslarram;pensalo viernes veintiseisdiascuarentena cuarentenacoronavirus cuarentena coronavirus apocalipsiscoronavirus yomequedoencasa en mataderos;2020-04-10 14:13:56+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
diemaldo4468;a esta altura no se que es peor si el coronavirus o el tiktok;2020-04-10 14:12:10+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
marxmartinelli;podra el coronavirus acabar con el termino influencer ya que estamos digo;2020-04-10 14:09:46+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
crisferchu;para min fue todo armado ya que con la guerra comercial con usa estaba perdiendo mucho mando esto y ahora todos necesitamos de sus insumos y su economia vuelve a crecerla nueva guerra y su arma el coronavirus;2020-04-10 14:00:31+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
LuzPeruzzi;que extrano ver dubrovnik asi me levantaba 630 am para poder sacar alguna foto con poca gente coronavirus;2020-04-10 13:55:47+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
dianadeglauy;todos los caminos que se tomen puede ser correctos o incorrectos hay que escuchar todas las opiniones pero es imposible saber cual es el mal menor ante tanta incertidumbre mejor ir dia a dia y tratar de ayudarnos en comunidad coronavirus;2020-04-10 13:52:09+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
leydemedios;coronavirus en ciudad 48 de los casos en siete barrios;2020-04-10 13:51:28+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
GabrielGomezBA;coronavirus toda crisis genera oportunidades las veremos buenviernes quedateentucasa;2020-04-10 13:41:34+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
lmartinezlammer;el chernobyl chino el engano de china al mundo fue peor pruebas muestran que el coronavirus ya existia desde antes de diciembre y el regimen lo oculto infobae;2020-04-10 13:25:10+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
perezgranate;este es mi camiseta esta es la que vale la que se juegala que la transpira y la que hace honor de seguir luchando contra el coronavirus es como dice tati sin palabras es un ejemplo de todas este cuerpo de gente que contra el virus sigue ayudando a quien mas los necesita;2020-04-10 13:24:29+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Mariana_FSanz;consulta ya que lo desconozco el informediario que hace el msalnacion todas las mananas que encabeza carlavizzotti no se hizo porque hoy es feriado la pandemia no distingue feriados semana santa ni nada disculpen el atrevimiento covid19argentina coronavirus;2020-04-10 13:21:36+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
FerPeyretti;excelente aporte de la ciencia argentina anlismalbran covid19argentina coronavirus yomequedoencasa;2020-04-10 13:11:23+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
BeMyRomeo;a esto me refiero coronavirus;2020-04-10 13:04:44+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
GDarioSouza;pero salio con barbijo coronavirus;2020-04-10 13:03:12+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
BeMyRomeo;fosas comunes en ny pero vos trancu rompe nomas la cuarentena porque no podes dejar de coger o ir a bailar coronavirus;2020-04-10 12:57:19+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
TamaraSteingard;algo con lo que el coronavirus no pudo el viernes sigue siendo viernes y eso siempre se festeja;2020-04-10 12:53:19+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Alexrolapiz1;viernes santo con crisis sin crisis al pobre siempre lo crucifican quedateentucasa coronavirus duquemiserable buenviernes;2020-04-10 12:41:34+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
malkamabel;infobae me faltaba el aire y tenia conjuntivitis la angustia de una paciente con coronavirus e hipertension a traves de googlenews;2020-04-10 12:38:56+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Tomles;por si todavia no te queda claro en ny estan enterrando cuerpos en fozas comunes de personas que murieron de coronavirus y no tienen parientes que puedan pagar por funerales quedateencasa;2020-04-10 12:19:21+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
yasid98;luduenambelen la culpa de la crisis que estamos viviendo con el coronavirus la tiene chinapor no haber avisado a tiempo a todos los paises se podian haber tomado recaudos con anticipacionpero china oculto lo que estaba sucediendoes muy extrano excelente informe en el noti;2020-04-10 12:18:02+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
DuranElpepe;consigue multiples exposiciones en una sola fotografia con un flash especial coronavirus;2020-04-10 12:15:04+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
SticcoDaniel;el mundo es suicida coronavirus en argentina el increible mapa mundial que no muestra ni un solo avion sobre nuestro cielo en medio de la pandemia;2020-04-10 12:13:00+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Late931Oficial;entreamigos eangita se refirio a la preocupacion de fernandez p la cantidad de camas p pacientes con coronavirus analizo el caso estadounidense ftea la pandemia sostuvo que es patetico que bolsonaro insinue que puede despedir a su min de salud y querer priorizar la economia;2020-04-10 11:59:32+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
tresher2;kicillof la verdad que sos un retardado no paras en cagar al pais en cada cosa que haces hdp kicillofrepresor kicillofok coronavirus viernessanto lamafiachoriplanera frigorificopenta;2020-04-10 11:55:37+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
rominagrossich;extrano salir a correr esto de correr en el patio ya se torno demasiado aburrido coronavirus cuarentena viernessanto;2020-04-10 11:45:15+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
claudiazarlenga;reactivacion covid19 en 51 pacientes en corea coronavirus;2020-04-10 11:44:40+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
corbi007;hay un indec del coronavirus encima los test que compraron en china son los mismos que compro espana y estaban fallados;2020-04-10 11:20:14+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
MuccioloNorma;genialasi vamos a terminar va a acabar el coronavirus y van a abrir muchas clinicas psiquiatricas;2020-04-10 11:01:09+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
eltubular;longobardim y las micro pymes q hacemos lo que van atenderque va ser mas grave que el corona virusva ser la seguridad individualla gente desesperada y con la cultura de estos gobiernos populistas estamos al hornoapenas se pueda rajarcon tristeza no pero queda otra;2020-04-10 11:00:13+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
fernandoelisa3;estuvo diez dias con fiebre y sin otro sintoma el relato agonico de una mujer que murio por no tener coronavirus;2020-04-10 10:50:38+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
adrivasi;injusticiakrocita y a eltreceoficial un programa divertido lo levantan la gente esta casada en todo los canales hablando del coronavirus y donde te podes distender lo sacan increible;2020-04-10 10:49:47+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
CaritoCara;el macrista es tan comceptualmente burro que cree que la gente solo muere de coronavirus y que los cementerios se construyeron para poner a las victimas del nuevo virus y las senoras no tienen que trabajar e igual le tenes que pagar;2020-04-10 10:43:07+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
DianuZapata;estoy hablando con mati hace una hora hora y cuarenta minutoooos tema de conversacion coronavirus y si;2020-04-10 10:08:42+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Danito65784749;antes prefiero morir de coronavirus no hay nada mas asqueroso que una mujer sobretodo cuando esta con la regla;2020-04-10 09:28:41+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Late931Oficial;coronavirus espana amplia el estado de alarma hasta el 26 de abril coronavirus;2020-04-10 08:53:46+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
LeandroF_CABJ;coronavirus es una arma biologica disenada por bioingenieros de los laboratorios militares de china cerrar;2020-04-10 06:47:08+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
ClaudioCagnasso;creo que prefiero el coronavirus;2020-04-10 06:45:38+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
AlberdianoArg;el boludo promedio razona asi le mostras que el estado contrata cifras millonarias con una empresa sin antecedentes y cree que estas diciendo que esa empresa creo el coronavirus;2020-04-10 06:12:35+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
jorgeellea;coronavirus en la argentina por que no se puede salir a correr a la calle via lanacion;2020-04-10 06:06:23+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
davidruiz56;coronavirus en argentina el respirador de bajo costo disenado en rosario esta listo para ser fabricado en serie;2020-04-10 06:03:05+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
marbaz75;hoy se confirmo que no fue corona virus la esposa esta internada;2020-04-10 05:41:50+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
EdithMarianaNu1;estoy teniendo una trasnoche dificil quiero mi vida antes del puto coronavirus;2020-04-10 05:23:29+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
JaviCoro;el coronavirus es un virus comprobado cientificamente incluso si se puede ver en microscopio que lo compares con una deidad que no se puede tocar ni ver ni comprobar es sumamente ignorante;2020-04-10 05:12:55+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
culpadeduhalde;para esta altura de la pandemia con la exposicion que tuvieron y lo poco que se cuidaron medio gabinete deberia estar infectado de coronavirus en unos dias se vera at kiosko del gordo ortiva;2020-04-10 05:05:32+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
VillaBallester1;donald desmiente que el ya sabia lo del coronavirus desde ano pasado;2020-04-10 05:01:34+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Matutegarri;dispositivo de contencion emocional para personas en situacion de movilidad humana varadosas en el exterior y repatriadosas a la republica argentina en el contexto de la pandemia de coronavirus;2020-04-10 04:49:22+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
waldoascua;los medios tienen q parar un poco con las predicciones apocalipticas sobre coronavirus precauciones si panico no sepan q casi 32 mil personas murieron en 2018 en argentina por neumonia e influenza estadisticasvitales msalnacion c5n todonoticias telefe cronicatv;2020-04-10 04:47:41+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
huguiale;julio velasco lo que esta pasando con el coronavirus parece una pelicula via jornadaweb;2020-04-10 04:46:29+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
nano_coria;1er caso de coronavirus en alvear pero recordas que ya no vivis ahi;2020-04-10 04:12:47+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
clauingrassia;ya le dieron 4 inyecciones de coronavirus a la piba que se escondio en el baul del taxi y dejen alguna parcela taxista tambienpor pito duro;2020-04-10 04:10:33+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Patrizia_pato;esto es increiblemente real coronavirus como el mundo desaprovecho la oportunidad de tener una vacuna lista para hacer frente a la pandemia;2020-04-10 04:07:38+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
_aman7;lo peor del coronavirus es que para pascuas tenemos huevos bon o bon dios quien mierda come esos huevos;2020-04-10 03:59:40+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
rizomatico;ya nos puede matar el coronavirus luego del ultimo de los strokes fue el gran final;2020-04-10 03:56:11+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
fabysoul;la unica buena noticia de ayer es que la comuna 6 supuestamente solo tiene 13 contagios de coronavirus quedateencasa coronavirusargentina cuarentenaobligatoria;2020-04-10 03:44:48+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
NicoStone72;un crack fallontonight que hace el tonightshow desde la casa y con los hijos en el sillon coronavirus stayathome;2020-04-10 03:42:54+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
ValeenFiant;no se si con el coronavirus la gente se volvio mas pelotuda o por el coronavirus hay mas pelotudos en mercado libre;2020-04-10 03:38:44+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
AuricoX;en ese momento me di cuenta que el coronavirus afecta tambien al sentido de la vista;2020-04-10 03:38:27+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
clauingrassia;los que nos quedamos adentro de casa nos vamos a salvar del coronavirus pero creo que vamos a morir con la cabeza reventada;2020-04-10 03:38:14+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Uaeronautica;al menos 100 tripulantes de cabina y 41 pilotos de american airlines y unos 600 empleados de southwest han sido infectados por coronavirus y se espera que esa cifra aumente nota completa;2020-04-10 03:31:24+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
ALBERTITO151;crees que le importa al comite de expertos vamos a ver donde van a estar esos 8 o 100 expertos cuando todo estalle seran mas los muertos por diversas circunstancias que por el corona virus estamos al horno y nadie se esta dando cuenta;2020-04-10 03:23:52+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
bprivz;no se cuantas veces voy a decir esto pero corona virus la puta que te pario;2020-04-10 03:12:20+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Fefefe_Ramos;no tengo el coronavirus yo tengo el virus de estar coronado ndeaaaah eckoyg;2020-04-10 03:03:00+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
BeMyRomeo;mas noticias alentadoras coronavirus;2020-04-10 03:02:26+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
JonieRanset;corona virus y la concha de tu madre;2020-04-10 03:01:25+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
rizomatico;creo que es un gran momento para arrancar games of thrones pero como hacer gym en casa se internamente que nunca sucedera covid19argentina coronavirus;2020-04-10 03:00:51+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
ALETEMP;ah entonces viste que sabias que hace falta datos porque todo lo que hacen los paises que estan parando al coronavirus es lo que estamos haciendo nosotros y eeuu esta demostrando espectacularmente el fracaso de todas tus propuestas;2020-04-10 02:57:45+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
QueHacesNacho;ay saben que mi mama me hizo hoy una videollamada y me dijo che viste que tiene coronavirus el tio del marido de pampita y ese fue su tema para contarme es un senor grande dicen y ahora veo que es un meme asi que tengo de madre un meme;2020-04-10 02:55:36+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
rodrigopohyu;creo que hay muchas buenas intensiones como esta de hacer un tema musical y poca informacion de como ayudar a quien le reclamamos que al hospital de clinicas este sin insumos horaciorlarreta alferdez prensaclinicas coronavirus;2020-04-10 02:50:30+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
yasid98;requenacnn el papa aplico la indulgenciaperdon de pecados a las victimas del coronavirussolo dios puede hacerlono el papa ni mucho menos los muchos curas acusados de abusar de ninoses una locuraa eso se refiere el 2 y tercer mensaje y rezo a la virgen en vez de a dios;2020-04-10 02:50:00+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
hernanrv67;el coronavirus no existe jaja;2020-04-10 02:48:30+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
FabianFerrante;que dureza dios un funcionario importante dice que mueren muchos ninos ppr coronavirus eso es falso absolutamente falso redondamente falso y solo sirve para sembrar terror en la gente mas claro realmente ya no puedo;2020-04-10 02:46:02+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
FabianFerrante;hace falta que te explique que el tipo habla del coronavirus;2020-04-10 02:41:47+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
matisasso01;no tengo el coronavirus tengo el virus de estar coronado;2020-04-10 02:40:18+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
DiegoAnderica;no deberia asombrarnos de que los animales bajen a las ciudades en plena cuarentena sin la presencia humana es simple la naturaleza esta recuperando su lugar que el hombre le quito coronavirusenargentina coronavirus cuarentena cuarentenaenargentina;2020-04-10 02:37:59+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
tahisengiali;no quiero pasar mi cumple encerrada maldito coronavirus aun tengo esperanza 20dias;2020-04-10 02:35:01+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
EdithMarianaNu1;quiero programas de tv sin coronavirus;2020-04-10 02:34:46+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
FranquitoRodri;si no te agarra el coronavirus te agarro yo colta;2020-04-10 02:29:54+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Ricardof128;miguelpichetto les esta diciendo a la oposicion que despierte y tiene razon todo bien con el coronavirus pero no pueden dejar que hagan lo que quieran esta manga de chorros;2020-04-10 02:29:26+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
DiegoAbeel;alguien penso en esas pibas que estuvieron acampando casi un mes o mas en el movistar arena para un recital que fue cancelado por el corona virus;2020-04-10 02:28:34+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
yulimanzano_;2020 conocer a alguien coronavirus no;2020-04-10 02:25:11+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
matierrecalde;julio carballo dirigente del pro que el coronavirus mate a 5 o 6 millones de negros peronistas felicespascuas;2020-04-10 02:20:51+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Alegutierrez79;para mi nolos politicos son los hijos d puta q jamas le dieron pelotayo esto del coronavirus lo vengo siguiendo desd enero y viene alertando a todo el mundo desde esa fecha nadie le dio pelotarecien en marzo viendo lo q paso en italia y espana ahi se empezaron a tomar medidas;2020-04-10 02:20:30+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
Ibaguetas;primero el coronavirus y ahora tambien en argentina estan diciendo a mimir nunca traer algo digno;2020-04-10 02:19:28+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
SIRCRAWLEY;contagio la pelicula que predijo el coronavirus de que se trata y como verla;2020-04-10 02:14:00+00:00;Anuncio_3;Buenos Aires, Argentina;2020-04-10;
